2020-04-06,Oxford,Maine,23017,11,0
2020-04-06,Penobscot,Maine,23019,25,0
2020-04-06,Sagadahoc,Maine,23023,13,0
2020-04-06,Somerset,Maine,23025,4,0
2020-04-06,Unknown,Maine,,11,0
2020-04-06,Waldo,Maine,23027,5,0
2020-04-06,Washington,Maine,23029,1,0
2020-04-06,York,Maine,23031,108,2
2020-04-07,Androscoggin,Maine,23001,23,0
2020-04-07,Aroostook,Maine,23003,2,0
2020-04-07,Cumberland,Maine,23005,253,9
2020-04-07,Franklin,Maine,23007,5,0
2020-04-07,Hancock,Maine,23009,2,0
2020-04-07,Kennebec,Maine,23011,26,1
2020-04-07,Knox,Maine,23013,9,0
2020-04-07,Lincoln,Maine,23015,9,0
2020-04-07,Oxford,Maine,23017,12,0
2020-04-07,Penobscot,Maine,23019,31,0
2020-04-07,Sagadahoc,Maine,23023,13,0
2020-04-07,Somerset,Maine,23025,4,0
2020-04-07,Unknown,Maine,,9,0
2020-04-07,Waldo,Maine,23027,5,0
2020-04-07,Washington,Maine,23029,1,0
2020-04-07,York,Maine,23031,115,2
2020-04-08,Androscoggin,Maine,23001,23,0
2020-04-08,Aroostook,Maine,23003,2,0
2020-04-08,Cumberland,Maine,23005,262,10
2020-04-08,Franklin,Maine,23007,5,0
2020-04-08,Hancock,Maine,23009,3,0
2020-04-08,Kennebec,Maine,23011,26,1
2020-04-08,Knox,Maine,23013,9,0
2020-04-08,Lincoln,Maine,23015,9,0
2020-04-08,Oxford,Maine,23017,12,0
2020-04-08,Penobscot,Maine,23019,31,0
2020-04-08,Sagadahoc,Maine,23023,13,0
2020-04-08,Somerset,Maine,23025,5,0
2020-04-08,Unknown,Maine,,8,0
2020-04-08,Waldo,Maine,23027,7,1
2020-04-08,Washington,Maine,23029,1,0
2020-04-08,York,Maine,23031,121,2
2020-04-09,Androscoggin,Maine,23001,24,0
2020-04-09,Aroostook,Maine,23003,2,0
2020-04-09,Cumberland,Maine,23005,269,11
2020-04-09,Franklin,Maine,23007,7,0
2020-04-09,Hancock,Maine,23009,3,0
2020-04-09,Kennebec,Maine,23011,26,1
2020-04-09,Knox,Maine,23013,10,0
2020-04-09,Lincoln,Maine,23015,9,0
2020-04-09,Oxford,Maine,23017,12,0
2020-04-09,Penobscot,Maine,23019,31,0
2020-04-09,Sagadahoc,Maine,23023,14,0
2020-04-09,Somerset,Maine,23025,5,0
2020-04-09,Unknown,Maine,,4,0
2020-04-09,Waldo,Maine,23027,11,2
2020-04-09,Washington,Maine,23029,1,0
2020-04-09,York,Maine,23031,132,2
2020-04-10,Androscoggin,Maine,23001,24,0
2020-04-10,Aroostook,Maine,23003,2,0
2020-04-10,Cumberland,Maine,23005,276,11
2020-04-10,Franklin,Maine,23007,7,0
2020-04-10,Hancock,Maine,23009,4,0
2020-04-10,Kennebec,Maine,23011,29,1
2020-04-10,Knox,Maine,23013,10,0
2020-04-10,Lincoln,Maine,23015,9,0
2020-04-10,Oxford,Maine,23017,12,0
2020-04-10,Penobscot,Maine,23019,33,0
2020-04-10,Sagadahoc,Maine,23023,15,1
2020-04-10,Somerset,Maine,23025,5,0
2020-04-10,Unknown,Maine,,3,0
2020-04-10,Waldo,Maine,23027,19,2
2020-04-10,Washington,Maine,23029,1,0
2020-04-10,York,Maine,23031,137,2
2020-04-11,Androscoggin,Maine,23001,27,0
2020-04-11,Aroostook,Maine,23003,2,0
2020-04-11,Cumberland,Maine,23005,284,12
2020-04-11,Franklin,Maine,23007,7,0
2020-04-11,Hancock,Maine,23009,4,0
2020-04-11,Kennebec,Maine,23011,31,1
2020-04-11,Knox,Maine,23013,10,0
2020-04-11,Lincoln,Maine,23015,9,0
2020-04-11,Oxford,Maine,23017,13,0
2020-04-11,Penobscot,Maine,23019,34,0
2020-04-11,Sagadahoc,Maine,23023,15,1
2020-04-11,Somerset,Maine,23025,6,0
2020-04-11,Unknown,Maine,,3,0
2020-04-11,Waldo,Maine,23027,27,2
2020-04-11,Washington,Maine,23029,1,0
2020-04-11,York,Maine,23031,143,3
2020-04-12,Androscoggin,Maine,23001,28,0
2020-04-12,Aroostook,Maine,23003,2,0
2020-04-12,Cumberland,Maine,23005,292,12
2020-04-12,Franklin,Maine,23007,8,0
2020-04-12,Hancock,Maine,23009,5,0
2020-04-12,Kennebec,Maine,23011,32,1
2020-04-12,Knox,Maine,23013,10,0
2020-04-12,Lincoln,Maine,23015,9,0
2020-04-12,Oxford,Maine,23017,13,0
2020-04-12,Penobscot,Maine,23019,34,0
2020-04-12,Sagadahoc,Maine,23023,15,1
2020-04-12,Somerset,Maine,23025,8,0
2020-04-12,Unknown,Maine,,3,0
2020-04-12,Waldo,Maine,23027,29,2
2020-04-12,Washington,Maine,23029,1,0
2020-04-12,York,Maine,23031,144,3
2020-04-13,Androscoggin,Maine,23001,28,0
2020-04-13,Aroostook,Maine,23003,2,0
2020-04-13,Cumberland,Maine,23005,299,12
2020-04-13,Franklin,Maine,23007,8,0
2020-04-13,Hancock,Maine,23009,5,0
2020-04-13,Kennebec,Maine,23011,78,1
2020-04-13,Knox,Maine,23013,12,0
2020-04-13,Lincoln,Maine,23015,10,0
2020-04-13,Oxford,Maine,23017,13,0
2020-04-13,Penobscot,Maine,23019,34,0
2020-04-13,Sagadahoc,Maine,23023,15,1
2020-04-13,Somerset,Maine,23025,8,0
2020-04-13,Unknown,Maine,,5,0
2020-04-13,Waldo,Maine,23027,29,2
2020-04-13,Washington,Maine,23029,1,0
2020-04-13,York,Maine,23031,151,3
2020-04-14,Androscoggin,Maine,23001,29,0
2020-04-14,Aroostook,Maine,23003,2,0
2020-04-14,Cumberland,Maine,23005,331,12
2020-04-14,Franklin,Maine,23007,8,0
2020-04-14,Hancock,Maine,23009,5,0
2020-04-14,Kennebec,Maine,23011,81,2
2020-04-14,Knox,Maine,23013,11,0
2020-04-14,Lincoln,Maine,23015,11,0
2020-04-14,Oxford,Maine,23017,13,0
2020-04-14,Penobscot,Maine,23019,34,0
2020-04-14,Sagadahoc,Maine,23023,14,0
2020-04-14,Somerset,Maine,23025,11,0
2020-04-14,Unknown,Maine,,2,0
2020-04-14,Waldo,Maine,23027,29,2
2020-04-14,Washington,Maine,23029,1,0
2020-04-14,York,Maine,23031,152,4
2020-04-15,Androscoggin,Maine,23001,31,1
2020-04-15,Aroostook,Maine,23003,2,0
2020-04-15,Cumberland,Maine,23005,339,14
2020-04-15,Franklin,Maine,23007,9,0
2020-04-15,Hancock,Maine,23009,5,0
2020-04-15,Kennebec,Maine,23011,93,3
2020-04-15,Knox,Maine,23013,12,0
2020-04-15,Lincoln,Maine,23015,12,0
2020-04-15,Oxford,Maine,23017,13,0
2020-04-15,Penobscot,Maine,23019,36,0
2020-04-15,Sagadahoc,Maine,23023,15,0
2020-04-15,Somerset,Maine,23025,13,0
2020-04-15,Unknown,Maine,,2,0
2020-04-15,Waldo,Maine,23027,30,2
2020-04-15,Washington,Maine,23029,2,0
2020-04-15,York,Maine,23031,156,4
2020-04-16,Androscoggin,Maine,23001,32,1
2020-04-16,Aroostook,Maine,23003,3,0
2020-04-16,Cumberland,Maine,23005,343,14
2020-04-16,Franklin,Maine,23007,9,0
2020-04-16,Hancock,Maine,23009,5,0
2020-04-16,Kennebec,Maine,23011,94,3
2020-04-16,Knox,Maine,23013,12,0
2020-04-16,Lincoln,Maine,23015,12,0
2020-04-16,Oxford,Maine,23017,13,0
2020-04-16,Penobscot,Maine,23019,37,0
2020-04-16,Sagadahoc,Maine,23023,15,0
2020-04-16,Somerset,Maine,23025,14,0
2020-04-16,Unknown,Maine,,2,0
2020-04-16,Waldo,Maine,23027,39,3
2020-04-16,Washington,Maine,23029,2,0
2020-04-16,York,Maine,23031,164,6
2020-04-17,Androscoggin,Maine,23001,32,1
2020-04-17,Aroostook,Maine,23003,3,0
2020-04-17,Cumberland,Maine,23005,360,14
2020-04-17,Franklin,Maine,23007,10,0
2020-04-17,Hancock,Maine,23009,6,0
2020-04-17,Kennebec,Maine,23011,95,3
2020-04-17,Knox,Maine,23013,12,0
2020-04-17,Lincoln,Maine,23015,12,0
2020-04-17,Oxford,Maine,23017,13,0
2020-04-17,Penobscot,Maine,23019,40,0
2020-04-17,Sagadahoc,Maine,23023,15,0
2020-04-17,Somerset,Maine,23025,15,0
2020-04-17,Unknown,Maine,,2,0
2020-04-17,Waldo,Maine,23027,42,5
2020-04-17,Washington,Maine,23029,2,0
2020-04-17,York,Maine,23031,170,6
2020-04-18,Androscoggin,Maine,23001,35,1
2020-04-18,Aroostook,Maine,23003,2,0
2020-04-18,Cumberland,Maine,23005,369,14
2020-04-18,Franklin,Maine,23007,11,0
2020-04-18,Hancock,Maine,23009,6,0
2020-04-18,Kennebec,Maine,23011,96,4
2020-04-18,Knox,Maine,23013,12,0
2020-04-18,Lincoln,Maine,23015,12,0
2020-04-18,Oxford,Maine,23017,13,0
2020-04-18,Penobscot,Maine,23019,41,0
2020-04-18,Sagadahoc,Maine,23023,15,0
2020-04-18,Somerset,Maine,23025,15,0
2020-04-18,Unknown,Maine,,1,0
2020-04-18,Waldo,Maine,23027,42,7
2020-04-18,Washington,Maine,23029,2,0
2020-04-18,York,Maine,23031,175,6
2020-04-19,Androscoggin,Maine,23001,35,1
2020-04-19,Aroostook,Maine,23003,2,0
2020-04-19,Cumberland,Maine,23005,378,16
2020-04-19,Franklin,Maine,23007,12,0
2020-04-19,Hancock,Maine,23009,6,0
2020-04-19,Kennebec,Maine,23011,97,4
2020-04-19,Knox,Maine,23013,12,0
2020-04-19,Lincoln,Maine,23015,12,0
2020-04-19,Oxford,Maine,23017,14,0
2020-04-19,Penobscot,Maine,23019,43,0
2020-04-19,Piscataquis,Maine,23021,1,0
2020-04-19,Sagadahoc,Maine,23023,16,0
2020-04-19,Somerset,Maine,23025,16,0
2020-04-19,Unknown,Maine,,2,0
2020-04-19,Waldo,Maine,23027,42,7
2020-04-19,Washington,Maine,23029,2,0
2020-04-19,York,Maine,23031,177,6
2020-04-20,Androscoggin,Maine,23001,35,1
2020-04-20,Aroostook,Maine,23003,2,0
2020-04-20,Cumberland,Maine,23005,380,16
2020-04-20,Franklin,Maine,23007,13,0
2020-04-20,Hancock,Maine,23009,6,0
2020-04-20,Kennebec,Maine,23011,97,4
2020-04-20,Knox,Maine,23013,12,0
2020-04-20,Lincoln,Maine,23015,12,0
2020-04-20,Oxford,Maine,23017,14,0
2020-04-20,Penobscot,Maine,23019,44,0
2020-04-20,Piscataquis,Maine,23021,1,0
2020-04-20,Sagadahoc,Maine,23023,16,0
2020-04-20,Somerset,Maine,23025,16,0
2020-04-20,Unknown,Maine,,1,0
2020-04-20,Waldo,Maine,23027,43,8
2020-04-20,Washington,Maine,23029,2,0
2020-04-20,York,Maine,23031,181,6
2020-04-21,Androscoggin,Maine,23001,36,1
2020-04-21,Aroostook,Maine,23003,2,0
2020-04-21,Cumberland,Maine,23005,386,17
2020-04-21,Franklin,Maine,23007,13,0
2020-04-21,Hancock,Maine,23009,6,0
2020-04-21,Kennebec,Maine,23011,97,4
2020-04-21,Knox,Maine,23013,13,0
2020-04-21,Lincoln,Maine,23015,12,0
2020-04-21,Oxford,Maine,23017,14,0
2020-04-21,Penobscot,Maine,23019,46,0
2020-04-21,Piscataquis,Maine,23021,1,0
2020-04-21,Sagadahoc,Maine,23023,17,0
2020-04-21,Somerset,Maine,23025,16,0
2020-04-21,Unknown,Maine,,1,0
2020-04-21,Waldo,Maine,23027,43,8
2020-04-21,Washington,Maine,23029,2,0
2020-04-21,York,Maine,23031,183,6
2020-04-22,Androscoggin,Maine,23001,36,1
2020-04-22,Aroostook,Maine,23003,2,0
2020-04-22,Cumberland,Maine,23005,395,18
2020-04-22,Franklin,Maine,23007,14,0
2020-04-22,Hancock,Maine,23009,7,0
2020-04-22,Kennebec,Maine,23011,99,4
2020-04-22,Knox,Maine,23013,13,0
2020-04-22,Lincoln,Maine,23015,12,0
2020-04-22,Oxford,Maine,23017,14,0
2020-04-22,Penobscot,Maine,23019,47,0
2020-04-22,Piscataquis,Maine,23021,1,0
2020-04-22,Sagadahoc,Maine,23023,17,0
2020-04-22,Somerset,Maine,23025,16,0
2020-04-22,Unknown,Maine,,2,0
2020-04-22,Waldo,Maine,23027,45,10
2020-04-22,Washington,Maine,23029,2,0
2020-04-22,York,Maine,23031,185,6
2020-04-23,Androscoggin,Maine,23001,37,1
2020-04-23,Aroostook,Maine,23003,3,0
2020-04-23,Cumberland,Maine,23005,414,23
2020-04-23,Franklin,Maine,23007,14,0
2020-04-23,Hancock,Maine,23009,8,0
2020-04-23,Kennebec,Maine,23011,100,4
2020-04-23,Knox,Maine,23013,13,0
2020-04-23,Lincoln,Maine,23015,12,0
2020-04-23,Oxford,Maine,23017,14,0
2020-04-23,Penobscot,Maine,23019,49,0
2020-04-23,Piscataquis,Maine,23021,1,0
2020-04-23,Sagadahoc,Maine,23023,17,0
2020-04-23,Somerset,Maine,23025,16,0
2020-04-23,Waldo,Maine,23027,47,10
2020-04-23,Washington,Maine,23029,2,0
2020-04-23,York,Maine,23031,190,6
2020-04-24,Androscoggin,Maine,23001,38,1
2020-04-24,Aroostook,Maine,23003,4,0
2020-04-24,Cumberland,Maine,23005,426,24
2020-04-24,Franklin,Maine,23007,26,0
2020-04-24,Hancock,Maine,23009,8,0
2020-04-24,Kennebec,Maine,23011,100,5
2020-04-24,Knox,Maine,23013,13,0
2020-04-24,Lincoln,Maine,23015,12,0
2020-04-24,Oxford,Maine,23017,14,0
2020-04-24,Penobscot,Maine,23019,50,0
2020-04-24,Piscataquis,Maine,23021,1,0
2020-04-24,Sagadahoc,Maine,23023,17,0
2020-04-24,Somerset,Maine,23025,16,0
2020-04-24,Waldo,Maine,23027,47,10
2020-04-24,Washington,Maine,23029,2,0
2020-04-24,York,Maine,23031,191,7
2020-04-25,Androscoggin,Maine,23001,41,2
2020-04-25,Aroostook,Maine,23003,4,0
2020-04-25,Cumberland,Maine,23005,434,24
2020-04-25,Franklin,Maine,23007,27,1
2020-04-25,Hancock,Maine,23009,9,0
2020-04-25,Kennebec,Maine,23011,101,5
2020-04-25,Knox,Maine,23013,13,0
2020-04-25,Lincoln,Maine,23015,12,0
2020-04-25,Oxford,Maine,23017,15,0
2020-04-25,Penobscot,Maine,23019,52,0
2020-04-25,Piscataquis,Maine,23021,1,0
2020-04-25,Sagadahoc,Maine,23023,18,0
2020-04-25,Somerset,Maine,23025,17,0
2020-04-25,Unknown,Maine,,2,0
2020-04-25,Waldo,Maine,23027,48,11
2020-04-25,Washington,Maine,23029,2,0
2020-04-25,York,Maine,23031,194,7
2020-04-26,Androscoggin,Maine,23001,42,2
2020-04-26,Aroostook,Maine,23003,4,0
2020-04-26,Cumberland,Maine,23005,454,24
2020-04-26,Franklin,Maine,23007,27,1
2020-04-26,Hancock,Maine,23009,9,0
2020-04-26,Kennebec,Maine,23011,101,5
2020-04-26,Knox,Maine,23013,14,0
2020-04-26,Lincoln,Maine,23015,12,0
2020-04-26,Oxford,Maine,23017,15,0
2020-04-26,Penobscot,Maine,23019,53,0
2020-04-26,Piscataquis,Maine,23021,1,0
2020-04-26,Sagadahoc,Maine,23023,18,0
2020-04-26,Somerset,Maine,23025,17,0
2020-04-26,Unknown,Maine,,2,0
2020-04-26,Waldo,Maine,23027,48,11
2020-04-26,Washington,Maine,23029,2,0
2020-04-26,York,Maine,23031,196,7
2020-04-27,Androscoggin,Maine,23001,42,2
2020-04-27,Aroostook,Maine,23003,4,0
2020-04-27,Cumberland,Maine,23005,459,24
2020-04-27,Franklin,Maine,23007,27,1
2020-04-27,Hancock,Maine,23009,9,0
2020-04-27,Kennebec,Maine,23011,102,6
2020-04-27,Knox,Maine,23013,14,0
2020-04-27,Lincoln,Maine,23015,12,0
2020-04-27,Oxford,Maine,23017,15,0
2020-04-27,Penobscot,Maine,23019,55,0
2020-04-27,Piscataquis,Maine,23021,1,0
2020-04-27,Sagadahoc,Maine,23023,18,0
2020-04-27,Somerset,Maine,23025,17,0
2020-04-27,Unknown,Maine,,2,0
2020-04-27,Waldo,Maine,23027,48,11
